UserID,Age,Gender,TotalCoursesEnrolled,AvgSpending,AvgCourseRating,DiversityScore,FirstEnrollDate,LastEnrollDate,PreferredCategory,PreferredLevel,ActiveDays,EnrollmentFrequency,LearningDepthIndex,Cluster
U01369,21,Male,1,0.0,3.02,1,2025-04-28,2025-04-28,Data Science,Intermediate,1,1.0,0.0,3
U01370,21,Female,3,92.12333333333333,2.2433333333333336,3,2025-03-24,2025-05-29,Design,Advanced,67,0.04477611940298507,1.0,0
U01371,22,Male,1,0.0,3.02,1,2025-10-05,2025-10-05,Data Science,Intermediate,1,1.0,0.0,3
U01372,19,Female,1,0.0,4.66,1,2025-02-14,2025-02-14,Digital Marketing,Intermediate,1,1.0,0.0,3
U01373,24,Male,1,0.0,3.93,1,2025-05-06,2025-05-06,Cybersecurity,Intermediate,1,1.0,0.0,3
U01374,32,Female,1,0.0,2.14,1,2025-04-08,2025-04-08,Digital Marketing,Beginner,1,1.0,0.0,3
U01375,22,Male,13,148.82846153846154,3.1692307692307695,9,2025-01-15,2025-12-25,Marketing,Beginner,345,0.03768115942028986,0.6666666666666666,1
U01376,28,Male,1,0.0,4.68,1,2025-07-19,2025-07-19,Project Management,Beginner,1,1.0,0.0,3
U01377,16,Male,4,208.2725,2.6125,3,2025-01-04,2025-12-21,Artificial Intelligence,Intermediate,352,0.011363636363636364,0.5,2
U01378,35,Male,2,236.14,4.625,2,2025-01-06,2025-03-02,Design,Beginner,56,0.03571428571428571,0.0,2
U01379,22,Male,2,149.785,2.435,2,2025-10-15,2025-11-13,Data Science,Beginner,30,0.06666666666666667,0.0,2
U01380,26,Male,1,37.89,1.3,1,2025-10-25,2025-10-25,Web Development,Advanced,1,1.0,1.0,0
U01381,15,Male,1,0.0,4.14,1,2025-10-25,2025-10-25,Finance,Beginner,1,1.0,0.0,3
U01382,22,Female,1,326.02,2.69,1,2025-08-21,2025-08-21,Business,Intermediate,1,1.0,0.0,2
U01383,32,Male,1,0.0,3.93,1,2025-06-03,2025-06-03,Cybersecurity,Intermediate,1,1.0,0.0,3
U01384,23,Female,3,157.42666666666665,3.4433333333333334,3,2025-04-14,2025-08-26,Design,Advanced,135,0.022222222222222223,1.0,0
U01385,33,Female,1,0.0,4.14,1,2025-11-09,2025-11-09,Finance,Beginner,1,1.0,0.0,3
U01386,16,Male,1,487.92,3.64,1,2025-03-11,2025-03-11,Business,Advanced,1,1.0,1.0,2
U01387,21,Female,1,0.0,3.65,1,2025-06-16,2025-06-16,Data Science,Beginner,1,1.0,0.0,3
U01388,27,Male,1,0.0,2.61,1,2025-05-09,2025-05-09,Design,Advanced,1,1.0,1.0,0
U01389,30,Male,1,0.0,3.85,1,2025-04-01,2025-04-01,Programming,Beginner,1,1.0,0.0,3
U01390,33,Female,2,0.0,3.255,2,2025-06-22,2025-10-25,Business,Advanced,126,0.015873015873015872,0.5,0
U01391,30,Male,1,0.0,3.15,1,2025-06-17,2025-06-17,Business,Advanced,1,1.0,1.0,0
U01392,29,Female,3,82.7,2.4233333333333333,3,2025-01-12,2025-11-28,Artificial Intelligence,Beginner,321,0.009345794392523364,0.3333333333333333,2
U01393,30,Male,1,0.0,3.02,1,2025-01-29,2025-01-29,Data Science,Intermediate,1,1.0,0.0,3
U01394,26,Female,14,48.576428571428565,3.4364285714285714,9,2025-01-11,2025-12-06,Data Science,Beginner,330,0.04242424242424243,0.42857142857142855,1
U01395,31,Male,14,81.27357142857143,2.882857142857143,9,2025-01-04,2025-12-05,Design,Beginner,336,0.041666666666666664,0.6666666666666666,1
U01396,17,Female,3,131.42,2.813333333333333,3,2025-03-06,2025-08-14,Cybersecurity,Intermediate,162,0.018518518518518517,0.0,2
U01397,28,Male,13,68.23846153846154,3.2100000000000004,8,2025-02-02,2025-11-05,Data Science,Beginner,277,0.04693140794223827,0.42857142857142855,1
U01398,23,Female,1,0.0,2.67,1,2025-02-17,2025-02-17,Web Development,Advanced,1,1.0,1.0,0
U01399,20,Male,16,103.058125,3.179375,8,2025-01-03,2025-10-26,Artificial Intelligence,Beginner,297,0.05387205387205387,0.5555555555555556,1
U01400,21,Female,1,0.0,3.64,1,2025-12-01,2025-12-01,Artificial Intelligence,Beginner,1,1.0,0.0,3
U01401,19,Female,1,327.99,1.51,1,2025-11-06,2025-11-06,Project Management,Beginner,1,1.0,0.0,2
U01402,19,Female,4,95.835,3.95,4,2025-04-21,2025-10-15,Artificial Intelligence,Intermediate,178,0.02247191011235955,0.5,2
U01403,27,Male,1,0.0,1.91,1,2025-05-14,2025-05-14,Cybersecurity,Intermediate,1,1.0,0.0,3
U01404,18,Female,1,0.0,2.67,1,2025-06-06,2025-06-06,Web Development,Advanced,1,1.0,1.0,0
U01405,35,Male,12,86.20083333333332,2.874166666666667,9,2025-01-06,2025-10-21,Data Science,Advanced,289,0.04152249134948097,1.5,1
U01406,21,Female,1,0.0,2.67,1,2025-01-10,2025-01-10,Web Development,Advanced,1,1.0,1.0,0
U01407,34,Female,1,0.0,4.72,1,2025-03-19,2025-03-19,Marketing,Intermediate,1,1.0,0.0,3
U01408,18,Male,2,0.0,3.0999999999999996,2,2025-06-11,2025-07-07,Programming,Beginner,27,0.07407407407407407,0.0,3
U01409,31,Male,4,147.82999999999998,3.025,3,2025-01-23,2025-09-07,Finance,Intermediate,228,0.017543859649122806,0.5,3
U01410,17,Male,1,37.89,1.3,1,2025-06-02,2025-06-02,Web Development,Advanced,1,1.0,1.0,0
U01411,21,Male,15,96.006,3.5106666666666664,9,2025-01-18,2025-12-15,Design,Advanced,332,0.045180722891566265,0.8571428571428571,1
U01412,16,Male,3,19.366666666666667,4.243333333333333,3,2025-01-07,2025-09-13,Finance,Advanced,250,0.012,2.0,0
U01413,24,Male,1,0.0,1.73,1,2025-05-02,2025-05-02,Machine Learning,Intermediate,1,1.0,0.0,3
U01414,35,Female,16,75.00625,3.05875,11,2025-01-15,2025-11-06,Cybersecurity,Advanced,296,0.05405405405405406,2.3333333333333335,1
U01415,18,Male,3,362.0466666666666,2.393333333333333,3,2025-01-22,2025-07-29,Artificial Intelligence,Intermediate,189,0.015873015873015872,1.0,2
U01416,22,Female,2,163.01,3.8150000000000004,2,2025-03-01,2025-09-10,Business,Beginner,194,0.010309278350515464,0.0,2
U01417,26,Female,2,173.355,2.955,1,2025-03-29,2025-10-19,Project Management,Advanced,205,0.00975609756097561,0.5,0
U01418,20,Female,1,0.0,4.45,1,2025-05-21,2025-05-21,Design,Advanced,1,1.0,1.0,0
U01419,34,Female,2,163.995,1.395,2,2025-01-27,2025-02-14,Programming,Beginner,19,0.10526315789473684,0.0,2
U01420,34,Female,3,113.23,2.7733333333333334,3,2025-05-05,2025-09-01,Business,Beginner,120,0.025,0.3333333333333333,2
U01421,22,Male,1,0.0,4.14,1,2025-02-18,2025-02-18,Finance,Beginner,1,1.0,0.0,3
U01422,16,Male,2,245.45,4.324999999999999,2,2025-05-18,2025-06-11,Artificial Intelligence,Beginner,25,0.08,0.0,2
U01423,25,Male,1,0.0,4.45,1,2025-08-03,2025-08-03,Design,Advanced,1,1.0,1.0,0
U01424,28,Female,1,415.51,3.11,1,2025-07-17,2025-07-17,Artificial Intelligence,Intermediate,1,1.0,0.0,2
U01425,25,Female,1,0.0,4.68,1,2025-09-29,2025-09-29,Project Management,Beginner,1,1.0,0.0,3
U01426,24,Male,1,89.59,2.68,1,2025-10-15,2025-10-15,Artificial Intelligence,Intermediate,1,1.0,0.0,3
U01427,25,Male,1,0.0,3.64,1,2025-05-14,2025-05-14,Artificial Intelligence,Beginner,1,1.0,0.0,3
U01428,35,Female,1,0.0,4.79,1,2025-12-26,2025-12-26,Marketing,Advanced,1,1.0,1.0,0
U01429,31,Female,15,55.278,3.6806666666666668,10,2025-01-05,2025-11-21,Design,Beginner,321,0.04672897196261682,0.625,1
U01430,19,Female,13,99.74461538461537,3.4553846153846157,10,2025-02-06,2025-12-03,Cybersecurity,Advanced,301,0.04318936877076412,1.6,1
U01431,34,Female,2,0.0,4.0200000000000005,2,2025-04-13,2025-09-23,Cybersecurity,Intermediate,164,0.012195121951219513,0.0,3
U01432,17,Female,12,188.86166666666668,3.285,8,2025-02-09,2025-12-29,Artificial Intelligence,Intermediate,324,0.037037037037037035,1.0,1
U01433,16,Female,2,44.795,3.16,1,2025-12-04,2025-12-05,Artificial Intelligence,Beginner,2,1.0,0.0,3
U01434,24,Male,2,45.185,3.285,2,2025-01-16,2025-12-29,Artificial Intelligence,Advanced,348,0.005747126436781609,1.0,0
U01435,16,Male,13,113.74307692307691,2.9015384615384616,10,2025-01-04,2025-11-08,Artificial Intelligence,Intermediate,309,0.042071197411003236,0.8,1
U01436,34,Female,2,0.0,2.8,2,2025-03-18,2025-06-05,Business,Advanced,80,0.025,1.0,0
U01437,33,Female,1,0.0,4.14,1,2025-06-05,2025-06-05,Finance,Beginner,1,1.0,0.0,3
U01438,30,Female,4,9.4725,2.3200000000000003,3,2025-04-17,2025-11-18,Web Development,Beginner,216,0.018518518518518517,0.25,3
U01439,22,Male,1,327.99,1.51,1,2025-06-06,2025-06-06,Project Management,Beginner,1,1.0,0.0,2
U01440,20,Female,2,197.13,2.64,1,2025-09-29,2025-12-08,Cybersecurity,Intermediate,71,0.028169014084507043,0.0,2
U01441,24,Female,1,327.99,1.51,1,2025-03-20,2025-03-20,Project Management,Beginner,1,1.0,0.0,2
U01442,34,Female,3,186.36666666666665,2.33,3,2025-06-23,2025-11-28,Design,Advanced,159,0.018867924528301886,3.0,0
U01443,17,Female,2,0.0,3.125,2,2025-04-18,2025-05-17,Artificial Intelligence,Advanced,30,0.06666666666666667,0.5,0
U01444,29,Male,2,218.14999999999998,1.955,2,2025-04-01,2025-12-16,Artificial Intelligence,Advanced,260,0.007692307692307693,1.0,0
U01445,29,Male,12,132.02666666666667,2.795833333333333,9,2025-02-09,2025-12-05,Web Development,Beginner,300,0.04,0.5,1
U01446,32,Female,1,0.0,3.32,1,2025-10-17,2025-10-17,Web Development,Beginner,1,1.0,0.0,3
U01447,17,Female,1,0.0,3.15,1,2025-04-18,2025-04-18,Business,Advanced,1,1.0,1.0,0
U01448,25,Female,1,0.0,3.6,1,2025-03-26,2025-03-26,Data Science,Intermediate,1,1.0,0.0,3
U01449,34,Male,2,0.0,3.99,2,2025-02-13,2025-07-28,Digital Marketing,Beginner,166,0.012048192771084338,0.0,3
U01450,16,Female,11,94.51181818181817,3.4645454545454544,8,2025-02-16,2025-11-30,Artificial Intelligence,Intermediate,288,0.03819444444444445,1.3333333333333333,1
U01451,17,Male,11,82.40090909090908,3.328181818181818,7,2025-01-01,2025-12-07,Artificial Intelligence,Beginner,341,0.03225806451612903,0.2857142857142857,1
U01452,23,Male,2,77.785,1.935,2,2025-06-18,2025-11-28,Data Science,Advanced,164,0.012195121951219513,2.0,0
U01453,17,Male,2,0.0,3.1750000000000003,2,2025-08-27,2025-09-07,Cybersecurity,Beginner,12,0.16666666666666666,0.0,3
U01454,18,Female,2,0.0,2.26,2,2025-05-27,2025-12-26,Cybersecurity,Advanced,214,0.009345794392523364,1.0,0
U01455,22,Female,14,71.06285714285714,3.0978571428571433,11,2025-02-12,2025-12-24,Artificial Intelligence,Advanced,316,0.04430379746835443,1.0,1
U01456,30,Male,1,0.0,4.14,1,2025-10-04,2025-10-04,Finance,Beginner,1,1.0,0.0,3
U01457,27,Male,1,394.26,1.35,1,2025-05-29,2025-05-29,Cybersecurity,Intermediate,1,1.0,0.0,2
U01458,24,Male,1,0.0,2.0,1,2025-04-14,2025-04-14,Business,Advanced,1,1.0,1.0,0
U01459,17,Female,1,0.0,1.28,1,2025-02-10,2025-02-10,Programming,Beginner,1,1.0,0.0,3
U01460,32,Female,13,125.74,3.0584615384615383,10,2025-01-11,2025-11-22,Cybersecurity,Advanced,316,0.04113924050632911,0.8333333333333334,1
U01461,16,Male,1,327.99,1.51,1,2025-10-16,2025-10-16,Project Management,Beginner,1,1.0,0.0,2
U01462,27,Male,1,212.39,3.15,1,2025-06-15,2025-06-15,Digital Marketing,Advanced,1,1.0,1.0,0
U01463,30,Female,13,93.78615384615385,3.256153846153846,7,2025-01-04,2025-09-14,Finance,Beginner,254,0.051181102362204724,0.125,1
U01464,33,Male,1,0.0,4.51,1,2025-08-21,2025-08-21,Design,Beginner,1,1.0,0.0,3
U01465,33,Male,2,197.13,3.04,2,2025-01-27,2025-02-01,Cybersecurity,Intermediate,6,0.3333333333333333,0.0,2
U01466,22,Male,2,0.0,3.8,2,2025-07-01,2025-11-14,Business,Advanced,137,0.014598540145985401,2.0,0
U01467,19,Female,1,487.92,3.64,1,2025-09-13,2025-09-13,Business,Advanced,1,1.0,1.0,2
U01468,28,Female,2,149.785,3.06,2,2025-01-15,2025-09-23,Cybersecurity,Advanced,252,0.007936507936507936,0.5,0
U01469,29,Female,2,0.0,3.585,2,2025-01-05,2025-10-30,Cybersecurity,Advanced,299,0.006688963210702341,2.0,0
U01470,28,Male,2,207.755,3.52,2,2025-03-27,2025-06-25,Artificial Intelligence,Intermediate,91,0.02197802197802198,0.0,2
U01471,19,Female,1,0.0,3.64,1,2025-01-13,2025-01-13,Artificial Intelligence,Beginner,1,1.0,0.0,3
U01472,27,Female,12,90.51333333333334,3.0775,8,2025-01-04,2025-12-17,Cybersecurity,Advanced,348,0.034482758620689655,1.0,1
U01473,17,Female,15,158.782,2.89,9,2025-01-05,2025-11-14,Artificial Intelligence,Beginner,314,0.04777070063694268,0.625,1
U01474,20,Male,2,0.0,2.435,1,2025-03-25,2025-05-07,Web Development,Advanced,44,0.045454545454545456,0.5,0
U01475,20,Male,15,86.36133333333333,2.888,9,2025-01-05,2025-12-22,Artificial Intelligence,Advanced,352,0.04261363636363636,1.1666666666666667,1
U01476,35,Female,1,326.02,2.69,1,2025-04-03,2025-04-03,Business,Intermediate,1,1.0,0.0,2
U01477,17,Female,1,0.0,2.14,1,2025-11-19,2025-11-19,Digital Marketing,Beginner,1,1.0,0.0,3
U01478,35,Female,1,0.0,2.43,1,2025-04-10,2025-04-10,Programming,Intermediate,1,1.0,0.0,3
U01479,25,Female,1,0.0,4.14,1,2025-11-22,2025-11-22,Finance,Beginner,1,1.0,0.0,3
U01480,20,Female,1,0.78,3.89,1,2025-01-26,2025-01-26,Machine Learning,Advanced,1,1.0,1.0,0
U01481,20,Male,1,0.0,1.73,1,2025-12-21,2025-12-21,Machine Learning,Intermediate,1,1.0,0.0,3
U01482,17,Male,2,245.45,3.375,2,2025-03-07,2025-05-13,Artificial Intelligence,Beginner,68,0.029411764705882353,0.0,2
U01483,18,Male,1,0.0,4.51,1,2025-03-10,2025-03-10,Design,Beginner,1,1.0,0.0,3
U01484,17,Male,1,0.0,1.28,1,2025-07-12,2025-07-12,Programming,Beginner,1,1.0,0.0,3
U01485,16,Male,1,0.0,4.14,1,2025-05-26,2025-05-26,Finance,Beginner,1,1.0,0.0,3
U01486,17,Male,1,0.0,1.59,1,2025-07-23,2025-07-23,Finance,Advanced,1,1.0,1.0,0
U01487,17,Female,2,0.0,3.09,2,2025-02-23,2025-11-24,Design,Advanced,275,0.007272727272727273,1.0,0
U01488,27,Male,12,49.98,2.9324999999999997,7,2025-01-13,2025-12-20,Data Science,Intermediate,342,0.03508771929824561,0.6,1
U01489,27,Male,1,487.92,3.64,1,2025-06-10,2025-06-10,Business,Advanced,1,1.0,1.0,2
U01490,19,Female,1,0.0,1.91,1,2025-10-18,2025-10-18,Cybersecurity,Intermediate,1,1.0,0.0,3
U01491,17,Female,3,0.0,4.6066666666666665,2,2025-03-17,2025-08-24,Digital Marketing,Intermediate,161,0.018633540372670808,0.0,3
U01492,23,Female,4,209.40249999999997,3.645,4,2025-02-01,2025-09-18,Artificial Intelligence,Beginner,230,0.017391304347826087,0.3333333333333333,2
U01493,18,Female,1,415.51,3.11,1,2025-02-18,2025-02-18,Artificial Intelligence,Intermediate,1,1.0,0.0,2
U01494,32,Male,1,0.0,2.38,1,2025-05-22,2025-05-22,Cybersecurity,Advanced,1,1.0,1.0,0
U01495,31,Female,1,0.0,3.45,1,2025-06-24,2025-06-24,Project Management,Intermediate,1,1.0,0.0,3
U01496,22,Female,13,129.46692307692308,3.2684615384615388,9,2025-02-19,2025-11-17,Business,Advanced,272,0.04779411764705882,4.0,1
U01497,35,Female,13,64.43153846153845,3.14,9,2025-02-15,2025-12-05,Digital Marketing,Beginner,294,0.04421768707482993,0.5714285714285714,1
U01498,15,Male,1,0.0,2.0,1,2025-02-17,2025-02-17,Business,Advanced,1,1.0,1.0,0
U01499,30,Female,1,0.0,1.81,1,2025-04-10,2025-04-10,Machine Learning,Advanced,1,1.0,1.0,0
U01500,15,Male,13,77.09769230769231,3.012307692307693,9,2025-01-02,2025-11-30,Artificial Intelligence,Advanced,333,0.03903903903903904,1.0,1
U01501,23,Male,1,119.04,2.75,1,2025-02-26,2025-02-26,Finance,Intermediate,1,1.0,0.0,3
U01502,28,Female,1,57.32,4.74,1,2025-12-11,2025-12-11,Web Development,Advanced,1,1.0,1.0,0
U01503,30,Female,1,276.37,2.72,1,2025-06-15,2025-06-15,Design,Advanced,1,1.0,1.0,0
U01504,31,Male,1,472.28,4.74,1,2025-09-18,2025-09-18,Programming,Beginner,1,1.0,0.0,2
U01505,35,Male,3,0.0,4.2299999999999995,3,2025-07-25,2025-11-08,Cybersecurity,Beginner,107,0.028037383177570093,0.0,3
U01506,34,Male,15,77.37066666666666,3.232,9,2025-01-12,2025-12-16,Artificial Intelligence,Advanced,339,0.04424778761061947,1.4,1
U01507,18,Female,3,117.81,2.736666666666667,3,2025-01-15,2025-06-06,Business,Beginner,143,0.02097902097902098,0.3333333333333333,2
U01508,34,Male,1,0.0,4.94,1,2025-08-24,2025-08-24,Cybersecurity,Beginner,1,1.0,0.0,3
U01509,15,Female,1,57.32,4.74,1,2025-09-27,2025-09-27,Web Development,Advanced,1,1.0,1.0,0
U01510,16,Female,2,0.0,2.075,2,2025-03-28,2025-04-30,Data Science,Beginner,34,0.058823529411764705,0.0,3
U01511,15,Male,13,73.68384615384616,3.202307692307692,6,2025-01-24,2025-12-03,Design,Beginner,314,0.041401273885350316,0.5714285714285714,1
U01512,19,Male,12,133.155,2.6366666666666667,8,2025-01-02,2025-12-03,Cybersecurity,Advanced,336,0.03571428571428571,1.25,1
U01513,23,Male,1,0.0,4.1,1,2025-06-05,2025-06-05,Finance,Intermediate,1,1.0,0.0,3
U01514,25,Male,1,0.0,3.64,1,2025-02-13,2025-02-13,Artificial Intelligence,Beginner,1,1.0,0.0,3
U01515,35,Female,1,0.0,1.52,1,2025-10-06,2025-10-06,Design,Advanced,1,1.0,1.0,0
U01516,19,Male,1,0.0,2.61,1,2025-03-13,2025-03-13,Design,Advanced,1,1.0,1.0,0
U01517,26,Male,14,84.61928571428572,2.8249999999999997,10,2025-01-04,2025-12-21,Artificial Intelligence,Advanced,352,0.03977272727272727,0.8571428571428571,1
U01518,21,Male,1,490.9,4.55,1,2025-02-09,2025-02-09,Artificial Intelligence,Beginner,1,1.0,0.0,2
U01519,16,Male,2,0.0,2.8150000000000004,2,2025-03-17,2025-04-19,Design,Advanced,34,0.058823529411764705,1.0,0
U01520,26,Female,1,0.0,4.66,1,2025-02-13,2025-02-13,Digital Marketing,Intermediate,1,1.0,0.0,3
U01521,34,Female,1,327.99,1.51,1,2025-11-27,2025-11-27,Project Management,Beginner,1,1.0,0.0,2
U01522,31,Female,14,32.94785714285714,2.8892857142857147,8,2025-01-07,2025-12-18,Digital Marketing,Advanced,346,0.04046242774566474,1.0,1
U01523,16,Male,1,0.0,1.73,1,2025-04-04,2025-04-04,Machine Learning,Intermediate,1,1.0,0.0,3
U01524,30,Female,1,0.0,4.44,1,2025-05-05,2025-05-05,Digital Marketing,Beginner,1,1.0,0.0,3
U01525,32,Female,2,173.74499999999998,2.56,2,2025-05-14,2025-09-08,Machine Learning,Advanced,118,0.01694915254237288,2.0,0
U01526,20,Male,12,147.0975,3.315,9,2025-01-11,2025-11-17,Project Management,Beginner,311,0.03858520900321544,0.5,1
U01527,29,Female,1,37.89,1.3,1,2025-11-11,2025-11-11,Web Development,Advanced,1,1.0,1.0,0
U01528,16,Male,14,156.75857142857143,3.25,10,2025-01-23,2025-11-11,Business,Beginner,293,0.04778156996587031,0.375,1
U01529,19,Female,3,0.0,3.616666666666667,3,2025-05-09,2025-11-05,Cybersecurity,Advanced,181,0.016574585635359115,0.5,0
U01530,16,Male,15,36.274,2.9426666666666668,8,2025-01-21,2025-11-03,Machine Learning,Advanced,287,0.05226480836236934,2.0,1
U01531,30,Female,14,44.505714285714284,3.4464285714285716,8,2025-01-10,2025-12-21,Design,Beginner,346,0.04046242774566474,0.6666666666666666,1
U01532,28,Female,1,0.0,3.02,1,2025-01-26,2025-01-26,Data Science,Intermediate,1,1.0,0.0,3
U01533,16,Female,3,37.06,3.9066666666666667,3,2025-02-24,2025-11-17,Design,Beginner,267,0.011235955056179775,0.3333333333333333,3
U01534,28,Male,1,0.0,4.94,1,2025-03-19,2025-03-19,Cybersecurity,Beginner,1,1.0,0.0,3
U01535,20,Male,4,236.075,3.1025,3,2025-02-07,2025-07-30,Artificial Intelligence,Intermediate,174,0.022988505747126436,0.5,2
U01536,33,Female,12,146.51500000000001,3.2183333333333337,8,2025-02-14,2025-12-11,Artificial Intelligence,Advanced,301,0.03986710963455149,1.25,1
U01537,27,Female,3,295.93,3.623333333333333,3,2025-05-10,2025-12-11,Artificial Intelligence,Intermediate,216,0.013888888888888888,0.0,2
U01538,27,Female,1,415.51,3.11,1,2025-12-10,2025-12-10,Artificial Intelligence,Intermediate,1,1.0,0.0,2
U01539,24,Female,1,0.0,4.73,1,2025-03-04,2025-03-04,Machine Learning,Intermediate,1,1.0,0.0,3
U01540,30,Female,1,0.0,4.94,1,2025-12-07,2025-12-07,Cybersecurity,Beginner,1,1.0,0.0,3
U01541,29,Female,4,171.0425,2.02,4,2025-01-30,2025-11-23,Data Science,Advanced,298,0.013422818791946308,1.5,0
U01542,18,Female,1,177.34,3.89,1,2025-07-27,2025-07-27,Digital Marketing,Advanced,1,1.0,1.0,0
U01543,25,Female,16,115.5175,3.141875,10,2025-01-24,2025-11-21,Finance,Intermediate,302,0.052980132450331126,0.42857142857142855,1
U01544,31,Female,1,119.04,2.75,1,2025-07-15,2025-07-15,Finance,Intermediate,1,1.0,0.0,3
U01545,15,Female,1,0.0,2.2,1,2025-12-08,2025-12-08,Web Development,Beginner,1,1.0,0.0,3
U01546,34,Male,1,0.0,3.64,1,2025-05-08,2025-05-08,Artificial Intelligence,Beginner,1,1.0,0.0,3
U01547,17,Male,2,0.0,1.665,2,2025-03-09,2025-11-22,Design,Advanced,259,0.007722007722007722,2.0,0
U01548,35,Female,1,0.0,2.88,1,2025-08-13,2025-08-13,Programming,Beginner,1,1.0,0.0,3
U01549,34,Female,1,0.0,2.14,1,2025-06-04,2025-06-04,Digital Marketing,Beginner,1,1.0,0.0,3
U01550,16,Male,1,0.0,1.73,1,2025-08-06,2025-08-06,Machine Learning,Intermediate,1,1.0,0.0,3
U01551,16,Male,1,0.0,2.98,1,2025-08-26,2025-08-26,Marketing,Advanced,1,1.0,1.0,0
U01552,32,Male,1,0.0,4.45,1,2025-06-24,2025-06-24,Design,Advanced,1,1.0,1.0,0
U01553,27,Male,15,42.06666666666667,2.920666666666667,10,2025-01-20,2025-12-30,Data Science,Advanced,345,0.043478260869565216,1.0,1
U01554,20,Male,4,0.0,3.46,4,2025-01-07,2025-09-24,Cybersecurity,Beginner,261,0.01532567049808429,0.0,3
U01555,23,Female,1,0.0,3.65,1,2025-04-01,2025-04-01,Data Science,Beginner,1,1.0,0.0,3
U01556,23,Female,2,0.0,4.445,2,2025-02-04,2025-05-24,Finance,Advanced,110,0.01818181818181818,1.0,0
U01557,17,Male,1,0.0,1.81,1,2025-10-17,2025-10-17,Machine Learning,Advanced,1,1.0,1.0,0
U01558,32,Male,1,57.32,4.74,1,2025-11-05,2025-11-05,Web Development,Advanced,1,1.0,1.0,0
U01559,19,Male,1,89.59,2.68,1,2025-04-26,2025-04-26,Artificial Intelligence,Intermediate,1,1.0,0.0,3
U01560,24,Male,1,0.0,3.6,1,2025-12-17,2025-12-17,Data Science,Intermediate,1,1.0,0.0,3
U01561,32,Male,1,0.0,3.02,1,2025-05-13,2025-05-13,Data Science,Intermediate,1,1.0,0.0,3
U01562,18,Female,1,0.0,2.14,1,2025-07-30,2025-07-30,Digital Marketing,Beginner,1,1.0,0.0,3
U01563,35,Female,1,0.0,4.1,1,2025-12-22,2025-12-22,Finance,Intermediate,1,1.0,0.0,3
U01564,28,Female,1,346.71,1.23,1,2025-11-26,2025-11-26,Project Management,Advanced,1,1.0,1.0,0
U01565,32,Male,1,212.39,3.15,1,2025-01-29,2025-01-29,Digital Marketing,Advanced,1,1.0,1.0,0
U01566,29,Male,1,0.0,3.64,1,2025-08-20,2025-08-20,Artificial Intelligence,Beginner,1,1.0,0.0,3
U01567,22,Male,1,0.0,2.14,1,2025-06-28,2025-06-28,Digital Marketing,Beginner,1,1.0,0.0,3
U01568,26,Female,3,138.50333333333333,3.07,3,2025-01-09,2025-10-01,Artificial Intelligence,Intermediate,266,0.011278195488721804,1.0,2
U01569,35,Male,1,0.0,2.01,1,2025-01-06,2025-01-06,Marketing,Advanced,1,1.0,1.0,0
U01570,31,Male,2,163.01,3.415,2,2025-06-04,2025-12-10,Business,Beginner,190,0.010526315789473684,0.0,2
U01571,19,Male,2,0.0,1.9849999999999999,2,2025-01-14,2025-08-25,Cybersecurity,Advanced,224,0.008928571428571428,2.0,0
U01572,29,Female,1,53.86,2.47,1,2025-07-02,2025-07-02,Finance,Beginner,1,1.0,0.0,3
U01573,18,Female,2,243.96,3.545,2,2025-01-27,2025-09-26,Business,Advanced,243,0.00823045267489712,1.0,0
U01574,17,Male,1,346.71,1.23,1,2025-06-06,2025-06-06,Project Management,Advanced,1,1.0,1.0,0
U01575,15,Female,13,99.16846153846154,3.3392307692307694,7,2025-01-20,2025-12-08,Cybersecurity,Beginner,323,0.04024767801857585,0.7142857142857143,1
U01576,35,Male,2,0.0,2.605,2,2025-05-19,2025-09-21,Cybersecurity,Beginner,126,0.015873015873015872,0.0,3
U01577,30,Male,1,0.0,1.52,1,2025-09-18,2025-09-18,Design,Advanced,1,1.0,1.0,0
U01578,26,Male,15,93.86666666666666,2.884666666666667,10,2025-02-24,2025-12-25,Artificial Intelligence,Intermediate,305,0.04918032786885246,1.0,1
U01579,31,Male,1,0.0,1.59,1,2025-06-04,2025-06-04,Finance,Advanced,1,1.0,1.0,0
U01580,15,Female,2,197.13,1.54,2,2025-01-19,2025-05-24,Cybersecurity,Intermediate,126,0.015873015873015872,0.0,2
U01581,30,Male,2,107.61500000000001,2.595,2,2025-03-11,2025-06-09,Digital Marketing,Advanced,91,0.02197802197802198,2.0,0
U01582,16,Male,1,0.0,4.11,1,2025-11-18,2025-11-18,Marketing,Intermediate,1,1.0,0.0,3
U01583,30,Female,1,0.0,3.45,1,2025-07-18,2025-07-18,Project Management,Intermediate,1,1.0,0.0,3
U01584,32,Male,1,0.0,4.44,1,2025-12-27,2025-12-27,Digital Marketing,Beginner,1,1.0,0.0,3
U01585,27,Male,11,81.06090909090909,3.441818181818182,6,2025-01-22,2025-10-10,Finance,Beginner,262,0.04198473282442748,0.2857142857142857,1
U01586,27,Male,14,85.25928571428572,3.0142857142857147,9,2025-01-23,2025-12-14,Machine Learning,Beginner,326,0.04294478527607362,0.3333333333333333,1
U01587,27,Male,2,18.945,2.615,2,2025-09-20,2025-10-07,Cybersecurity,Advanced,18,0.1111111111111111,1.0,0
U01588,32,Male,1,0.0,3.45,1,2025-02-15,2025-02-15,Project Management,Intermediate,1,1.0,0.0,3
